gene_id	score	gene_type
ENSG00000108946.13	1.380276264	protein_coding
ENSG00000258839.2	1.380120196	protein_coding
ENSG00000101084.15	1.380024962	protein_coding
ENSG00000107164.15	1.37992103	protein_coding
ENSG00000131050.9	1.379825383	protein_coding
ENSG00000118407.13	1.379760469	protein_coding
ENSG00000160219.10	1.379755963	protein_coding
ENSG00000214517.7	1.379362952	protein_coding
ENSG00000114450.8	1.379303784	protein_coding
ENSG00000136861.16	1.379203216	protein_coding
ENSG00000176695.6	1.378549433	protein_coding
ENSG00000196704.10	1.37835732	protein_coding
ENSG00000179083.6	1.378098873	protein_coding
ENSG00000198517.8	1.377916342	protein_coding
ENSG00000171823.6	1.377817734	protein_coding
ENSG00000118292.7	1.37775204	protein_coding
ENSG00000152439.11	1.377594883	protein_coding
ENSG00000239810.3	1.377513677	protein_coding
ENSG00000115756.11	1.377472497	protein_coding
ENSG00000163812.12	1.376754518	protein_coding
ENSG00000141425.16	1.376605727	protein_coding
ENSG00000109511.9	1.376494107	protein_coding
ENSG00000108061.10	1.376473636	protein_coding
ENSG00000120833.12	1.376385973	protein_coding
ENSG00000105968.17	1.376212493	protein_coding
ENSG00000186326.3	1.376151861	protein_coding
ENSG00000122707.10	1.375754072	protein_coding
ENSG00000232125.2	1.375600524	protein_coding
ENSG00000143401.13	1.375579777	protein_coding
ENSG00000054938.14	1.375405073	protein_coding
ENSG00000242485.4	1.375294083	protein_coding
ENSG00000116273.5	1.37514566	protein_coding
ENSG00000140830.7	1.374951895	protein_coding
ENSG00000179454.12	1.374648389	protein_coding
ENSG00000255330.7	1.374514867	protein_coding
ENSG00000128294.14	1.374451383	protein_coding
ENSG00000121057.11	1.374378177	protein_coding
ENSG00000205810.7	1.374357756	protein_coding
ENSG00000187140.5	1.374229552	protein_coding
ENSG00000187689.8	1.374225378	protein_coding
ENSG00000121769.6	1.373843691	protein_coding
ENSG00000072501.16	1.373668012	protein_coding
ENSG00000122778.8	1.373274557	protein_coding
ENSG00000154252.11	1.373234102	protein_coding
ENSG00000152990.12	1.373109279	protein_coding
ENSG00000171403.8	1.373071242	protein_coding
ENSG00000198604.9	1.372830861	protein_coding
ENSG00000103415.10	1.372786493	protein_coding
ENSG00000123444.12	1.372666344	protein_coding
ENSG00000046889.17	1.372326365	protein_coding
ENSG00000168899.4	1.37224018	protein_coding
ENSG00000168275.13	1.372207059	protein_coding
ENSG00000163521.14	1.372114358	protein_coding
ENSG00000153246.10	1.371269673	protein_coding
ENSG00000248712.6	1.371216828	protein_coding
ENSG00000111358.12	1.371126201	protein_coding
ENSG00000140396.11	1.370928595	protein_coding
ENSG00000156976.13	1.370818245	protein_coding
ENSG00000164729.7	1.370773657	protein_coding
ENSG00000140287.9	1.370608455	protein_coding
ENSG00000177324.12	1.370434253	protein_coding
ENSG00000143486.14	1.370175069	protein_coding
ENSG00000173930.8	1.370099853	protein_coding
ENSG00000198712.1	1.369634014	protein_coding
ENSG00000171659.12	1.369409846	protein_coding
ENSG00000175279.20	1.36937138	protein_coding
ENSG00000116815.14	1.369312311	protein_coding
ENSG00000131263.11	1.369263754	protein_coding
ENSG00000170214.3	1.369252157	protein_coding
ENSG00000143753.11	1.369008462	protein_coding
ENSG00000254709.5	1.368905208	protein_coding
ENSG00000180879.12	1.368765779	protein_coding
ENSG00000241476.6	1.368659209	protein_coding
ENSG00000214652.5	1.368552712	protein_coding
ENSG00000182585.8	1.368152577	protein_coding
ENSG00000119899.12	1.36788698	protein_coding
ENSG00000153237.16	1.367757212	protein_coding
ENSG00000267545.1	1.367699341	protein_coding
ENSG00000100095.17	1.367510843	protein_coding
ENSG00000243449.5	1.367299077	protein_coding
ENSG00000143416.19	1.367295255	protein_coding
ENSG00000157778.7	1.367183407	protein_coding
ENSG00000076351.11	1.367178138	protein_coding
ENSG00000259522.2	1.366951216	protein_coding
ENSG00000051382.7	1.366900649	protein_coding
ENSG00000107317.10	1.366872951	protein_coding
ENSG00000171159.4	1.366803121	protein_coding
ENSG00000118971.6	1.366728952	protein_coding
ENSG00000145569.5	1.366723206	protein_coding
ENSG00000123643.11	1.366520314	protein_coding
ENSG00000110455.12	1.36650854	protein_coding
ENSG00000141858.10	1.36640999	protein_coding
ENSG00000185792.8	1.366324934	protein_coding
ENSG00000181374.6	1.366289824	protein_coding
ENSG00000113845.8	1.366261738	protein_coding
ENSG00000178026.11	1.366162849	protein_coding
ENSG00000106404.12	1.366094626	protein_coding
ENSG00000116726.4	1.365938759	protein_coding
ENSG00000159885.12	1.365812403	protein_coding
ENSG00000184788.11	1.365537607	protein_coding
ENSG00000075826.15	1.365200323	protein_coding
ENSGR0000198223.13	1.36503484	protein_coding
ENSG00000196369.9	1.364835632	protein_coding
ENSG00000185940.10	1.364574444	protein_coding
ENSG00000025796.12	1.364350537	protein_coding
ENSG00000150316.10	1.364203607	protein_coding
ENSG00000152953.11	1.364002771	protein_coding
ENSG00000108091.10	1.363806985	protein_coding
ENSG00000135930.12	1.36379705	protein_coding
ENSG00000132763.13	1.363791814	protein_coding
ENSG00000087470.16	1.363654694	protein_coding
ENSG00000268629.5	1.363473678	protein_coding
ENSG00000112245.8	1.363236867	protein_coding
ENSG00000100258.16	1.36304434	protein_coding
ENSG00000132423.9	1.362706871	protein_coding
ENSG00000167749.10	1.362665454	protein_coding
ENSG00000249624.7	1.362416966	protein_coding
ENSG00000167842.14	1.362177331	protein_coding
ENSG00000158270.11	1.361974732	protein_coding
ENSG00000085415.14	1.361848736	protein_coding
ENSG00000118518.14	1.361713787	protein_coding
ENSG00000172640.3	1.361559975	protein_coding
ENSG00000197122.10	1.36137183	protein_coding
ENSG00000172150.4	1.361347482	protein_coding
ENSG00000122512.13	1.361334718	protein_coding
ENSG00000255181.3	1.361226638	protein_coding
ENSG00000180336.16	1.360975894	protein_coding
ENSG00000137145.19	1.3607866	protein_coding
ENSG00000187773.8	1.360748875	protein_coding
ENSG00000100612.12	1.360676617	protein_coding
ENSG00000072415.7	1.359975961	protein_coding
ENSG00000174276.6	1.359435259	protein_coding
ENSG00000111639.6	1.35906583	protein_coding
ENSG00000138378.16	1.359059231	protein_coding
ENSG00000258890.5	1.358464565	protein_coding
ENSG00000143514.15	1.358278299	protein_coding
ENSG00000108262.14	1.358066174	protein_coding
ENSG00000198908.10	1.35803238	protein_coding
ENSG00000221843.3	1.357877845	protein_coding
ENSG00000109572.12	1.357838624	protein_coding
ENSG00000180878.2	1.357592696	protein_coding
ENSG00000196862.9	1.357575354	protein_coding
ENSG00000146955.9	1.357437119	protein_coding
ENSG00000254466.1	1.357408849	protein_coding
ENSG00000162621.6	1.357408312	protein_coding
ENSG00000122367.18	1.357243836	protein_coding
ENSG00000125409.11	1.356929451	protein_coding
ENSG00000203668.1	1.356178483	protein_coding
ENSG00000123124.12	1.356048291	protein_coding
ENSG00000173517.9	1.355806724	protein_coding
ENSG00000151834.14	1.355750175	protein_coding
ENSG00000271723.4	1.355636996	protein_coding
ENSG00000185127.6	1.355628791	protein_coding
ENSG00000140992.17	1.355445616	protein_coding
ENSG00000197253.12	1.355437799	protein_coding
ENSG00000185862.6	1.355415883	protein_coding
ENSG00000078699.20	1.35541343	protein_coding
ENSG00000181222.13	1.355381239	protein_coding
ENSG00000100147.12	1.355244409	protein_coding
ENSG00000134056.10	1.35426534	protein_coding
ENSG00000008517.15	1.354116933	protein_coding
ENSG00000168811.5	1.353993555	protein_coding
ENSG00000007516.12	1.353764736	protein_coding
ENSG00000104447.10	1.353572786	protein_coding
ENSG00000160868.13	1.35335009	protein_coding
ENSG00000180053.7	1.353294897	protein_coding
ENSG00000171596.6	1.353140261	protein_coding
ENSG00000234284.5	1.353009883	protein_coding
ENSG00000156050.7	1.352402849	protein_coding
ENSG00000164978.16	1.352103337	protein_coding
ENSG00000279096.1	1.351873499	protein_coding
ENSG00000122390.16	1.351820242	protein_coding
ENSG00000108878.4	1.351786851	protein_coding
ENSG00000163982.5	1.350904921	protein_coding
ENSG00000119285.9	1.35087516	protein_coding
ENSG00000143067.4	1.350812188	protein_coding
ENSG00000115844.9	1.350667857	protein_coding
ENSG00000095015.5	1.350172673	protein_coding
ENSG00000182919.13	1.350067447	protein_coding
ENSG00000259060.5	1.349969352	protein_coding
ENSG00000173908.8	1.34995582	protein_coding
ENSG00000174938.13	1.349870745	protein_coding
ENSG00000121310.15	1.349802988	protein_coding
ENSG00000119703.13	1.34975975	protein_coding
ENSG00000254445.1	1.349236889	protein_coding
ENSG00000235173.5	1.349164828	protein_coding
ENSG00000131871.13	1.348868649	protein_coding
ENSG00000167625.9	1.348790479	protein_coding
ENSG00000172785.17	1.348703941	protein_coding
ENSG00000272674.3	1.348619714	protein_coding
ENSG00000133169.5	1.348382191	protein_coding
ENSG00000206026.6	1.348345559	protein_coding
ENSG00000139537.9	1.348198624	protein_coding
ENSG00000164180.12	1.347422445	protein_coding
ENSG00000198700.8	1.34731034	protein_coding
ENSG00000071082.9	1.347276942	protein_coding
ENSG00000182606.13	1.347185788	protein_coding
ENSG00000179152.17	1.347069492	protein_coding
ENSG00000188379.6	1.346739961	protein_coding
ENSG00000130299.15	1.346662143	protein_coding
ENSG00000160867.13	1.346618947	protein_coding
ENSG00000105696.7	1.346437333	protein_coding
ENSG00000109184.13	1.34610774	protein_coding
ENSG00000231389.6	1.34567761	protein_coding
ENSG00000177453.6	1.345617653	protein_coding
ENSG00000111641.9	1.34561287	protein_coding
ENSG00000124343.11	1.345394256	protein_coding
ENSG00000169902.12	1.345277589	protein_coding
ENSG00000015171.17	1.345168981	protein_coding
ENSG00000197565.14	1.345102486	protein_coding
ENSG00000103742.10	1.34506512	protein_coding
ENSG00000204899.5	1.345010953	protein_coding
ENSG00000175390.11	1.344903065	protein_coding
ENSG00000157211.10	1.344723049	protein_coding
ENSG00000171722.10	1.344657585	protein_coding
ENSG00000267978.4	1.344640532	protein_coding
ENSG00000184060.9	1.344616062	protein_coding
ENSG00000099822.2	1.344571972	protein_coding
ENSG00000204019.4	1.344500722	protein_coding
ENSG00000105963.12	1.34430363	protein_coding
ENSG00000125731.11	1.344190524	protein_coding
ENSG00000182177.12	1.34403045	protein_coding
ENSG00000134853.10	1.3440249	protein_coding
ENSG00000136193.15	1.343881172	protein_coding
ENSG00000171522.5	1.343781962	protein_coding
ENSG00000160401.13	1.343698721	protein_coding
ENSG00000187170.4	1.343441827	protein_coding
ENSG00000172137.17	1.343375067	protein_coding
ENSG00000261456.4	1.343185544	protein_coding
ENSG00000174950.9	1.342940689	protein_coding
ENSG00000091513.13	1.342940573	protein_coding
ENSG00000165841.8	1.342895904	protein_coding
ENSG00000138161.11	1.342741457	protein_coding
ENSG00000100403.11	1.342655504	protein_coding
ENSG00000162761.13	1.34256011	protein_coding
ENSG00000205116.3	1.342430333	protein_coding
ENSG00000183137.13	1.342286276	protein_coding
ENSG00000173465.6	1.34222125	protein_coding
ENSG00000116218.11	1.342134317	protein_coding
ENSG00000115806.11	1.342050503	protein_coding
ENSG00000204278.11	1.342024813	protein_coding
ENSG00000165929.11	1.341870335	protein_coding
ENSG00000124216.3	1.341857638	protein_coding
ENSG00000167173.17	1.341630614	protein_coding
ENSG00000141655.14	1.341490854	protein_coding
ENSG00000163605.13	1.341318883	protein_coding
ENSG00000184719.10	1.341102016	protein_coding
ENSG00000243955.4	1.340893455	protein_coding
ENSG00000111790.12	1.340862002	protein_coding
ENSG00000166220.11	1.340730859	protein_coding
ENSG00000141867.16	1.340221673	protein_coding
ENSG00000134595.7	1.340152575	protein_coding
ENSG00000118816.8	1.34004892	protein_coding
ENSG00000145216.14	1.339963026	protein_coding
ENSG00000144476.5	1.339390153	protein_coding
ENSG00000254726.2	1.339169716	protein_coding
ENSG00000241563.3	1.33911159	protein_coding
ENSG00000144320.12	1.338883197	protein_coding
ENSG00000278272.1	1.33886244	protein_coding
ENSG00000237957.5	1.338670325	protein_coding
ENSG00000123500.8	1.338487162	protein_coding
ENSG00000174607.9	1.338399857	protein_coding
ENSG00000122483.16	1.338330319	protein_coding
ENSG00000134077.14	1.338258328	protein_coding
ENSG00000129170.7	1.338106843	protein_coding
ENSG00000173214.5	1.338057326	protein_coding
ENSG00000164091.10	1.337680129	protein_coding
ENSG00000205846.3	1.337608338	protein_coding
ENSG00000152465.16	1.337564953	protein_coding
ENSG00000116285.11	1.337560225	protein_coding
ENSG00000125457.12	1.337491534	protein_coding
ENSG00000108342.11	1.337396992	protein_coding
ENSG00000143811.15	1.337205571	protein_coding
ENSG00000092929.10	1.336700915	protein_coding
ENSG00000213516.8	1.336688263	protein_coding
ENSG00000124568.9	1.336669884	protein_coding
ENSG00000169612.3	1.336649146	protein_coding
ENSG00000196154.10	1.336316839	protein_coding
ENSG00000172671.18	1.336244581	protein_coding
ENSG00000181698.3	1.336151697	protein_coding
ENSG00000158815.9	1.336039375	protein_coding
ENSG00000181790.9	1.335952197	protein_coding
ENSG00000156482.9	1.335848898	protein_coding
ENSG00000127377.7	1.335654581	protein_coding
ENSG00000197385.5	1.335423885	protein_coding
ENSG00000157303.9	1.335378971	protein_coding
ENSG00000165495.14	1.335376405	protein_coding
ENSG00000280987.1	1.335321802	protein_coding
ENSG00000111247.13	1.335281917	protein_coding
ENSG00000118640.9	1.335189713	protein_coding
ENSG00000021645.16	1.3349765	protein_coding
ENSG00000169214.3	1.334437122	protein_coding
ENSG00000089050.13	1.334398602	protein_coding
ENSG00000100325.13	1.334375204	protein_coding
ENSG00000113621.13	1.33380027	protein_coding
ENSG00000172081.12	1.333690132	protein_coding
ENSG00000112837.15	1.33327699	protein_coding
ENSG00000250120.5	1.333222256	protein_coding
ENSG00000089335.19	1.333175498	protein_coding
ENSG00000128918.13	1.332855373	protein_coding
ENSG00000188306.6	1.332745638	protein_coding
ENSG00000140299.10	1.332647853	protein_coding
ENSG00000123595.6	1.331964438	protein_coding
ENSG00000115808.10	1.331624348	protein_coding
ENSG00000188004.8	1.331508014	protein_coding
ENSG00000187118.11	1.331434767	protein_coding
ENSG00000161996.16	1.331424853	protein_coding
ENSG00000151502.9	1.331185255	protein_coding
ENSG00000180176.13	1.330763066	protein_coding
ENSG00000139574.8	1.330540853	protein_coding
ENSG00000247746.4	1.33043193	protein_coding
ENSG00000155850.7	1.330369076	protein_coding
ENSG00000071553.15	1.32983112	protein_coding
ENSG00000271605.4	1.329672014	protein_coding
ENSG00000159263.14	1.329551882	protein_coding
ENSG00000137101.11	1.329446387	protein_coding
ENSG00000197081.11	1.329282808	protein_coding
ENSG00000174448.7	1.328947838	protein_coding
ENSG00000108551.4	1.32891018	protein_coding
ENSG00000090686.14	1.32867626	protein_coding
ENSG00000147381.10	1.328525576	protein_coding
ENSG00000108924.12	1.32820532	protein_coding
ENSG00000174992.7	1.328187605	protein_coding
ENSG00000103460.15	1.328023397	protein_coding
ENSG00000151575.13	1.327942396	protein_coding
ENSG00000204866.7	1.327901802	protein_coding
ENSG00000017260.18	1.327557107	protein_coding
ENSG00000187554.10	1.32749187	protein_coding
ENSG00000065154.10	1.32743652	protein_coding
ENSG00000120832.8	1.327268209	protein_coding
ENSG00000268434.4	1.32711216	protein_coding
ENSG00000160183.12	1.326970124	protein_coding
ENSG00000173442.10	1.326849615	protein_coding
ENSG00000157106.15	1.326238641	protein_coding
ENSG00000261740.4	1.326223163	protein_coding
ENSG00000108582.10	1.325912143	protein_coding
ENSG00000189337.14	1.325886585	protein_coding
ENSG00000178694.8	1.325751775	protein_coding
ENSG00000134007.3	1.325667569	protein_coding
ENSG00000157045.7	1.325297556	protein_coding
ENSG00000140950.14	1.325268907	protein_coding
ENSG00000146676.6	1.325130059	protein_coding
ENSG00000277791.3	1.325110141	protein_coding
ENSG00000139372.13	1.325074827	protein_coding
ENSG00000262481.4	1.325046142	protein_coding
ENSG00000164430.14	1.324825585	protein_coding
ENSG00000204516.8	1.324737453	protein_coding
ENSG00000110422.10	1.324649351	protein_coding
ENSG00000267360.5	1.324469032	protein_coding
ENSG00000128322.6	1.323960023	protein_coding
ENSG00000116147.15	1.323720253	protein_coding
ENSG00000130813.16	1.323692682	protein_coding
ENSG00000268750.5	1.323555221	protein_coding
ENSG00000168874.11	1.323438494	protein_coding
ENSG00000164591.12	1.323391636	protein_coding
ENSG00000100802.13	1.322956874	protein_coding
ENSG00000248144.4	1.322898303	protein_coding
ENSG00000105723.10	1.322880285	protein_coding
ENSG00000165389.6	1.322780446	protein_coding
ENSG00000104321.9	1.322651689	protein_coding
ENSG00000183888.4	1.322552552	protein_coding
ENSG00000136940.12	1.322176749	protein_coding
ENSG00000187980.6	1.321978014	protein_coding
ENSG00000196074.11	1.321922632	protein_coding
ENSG00000154639.17	1.321883555	protein_coding
ENSG00000183431.10	1.321479274	protein_coding
ENSG00000176988.7	1.321463049	protein_coding
ENSG00000117054.12	1.321379737	protein_coding
ENSG00000186792.14	1.321130248	protein_coding
ENSG00000159363.16	1.320764385	protein_coding
ENSG00000145945.5	1.320658333	protein_coding
ENSG00000229571.5	1.320307778	protein_coding
ENSG00000279457.2	1.320173578	protein_coding
ENSG00000128791.10	1.320045366	protein_coding
ENSG00000169981.9	1.319879827	protein_coding
ENSG00000197376.2	1.319764602	protein_coding
ENSG00000196663.14	1.319723756	protein_coding
ENSG00000165548.9	1.319631519	protein_coding
ENSG00000185614.4	1.319044174	protein_coding
ENSG00000034693.13	1.319018854	protein_coding
ENSG00000172986.11	1.318578399	protein_coding
ENSG00000095139.12	1.318385933	protein_coding
ENSG00000166840.12	1.318326138	protein_coding
